company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Apple
Amazon,Software Engineer,143000,"Seattle, WA",1.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,215000,"Sunnyvale, CA",7.0,2.0,145000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,276000,"Seattle, WA",7.0,7.0,158000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,187000,"Seattle, WA",4.0,2.0,142000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,250000,"New York, NY",4.0,0.0,170000.0,70000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,190000,"Sydney, NS, Australia",10.0,4.0,139000.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,150000,"Munich, BY, Germany",10.0,0.0,111000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Sydney, NS, Australia",6.0,1.0,105000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,60000,"Hyderabad, TS, India",3.0,0.5,39000.0,18000.0,0,0,0,0,0,False
Amazon,Solution Architect,118000,"Amsterdam, NH, Netherlands",12.0,1.0,94000.0,22000.0,0,0,0,0,0,False
Amazon,Solution Architect,100000,"Berlin, BE, Germany",8.0,1.0,70000.0,10000.0,0,0,0,0,0,False
Amazon,Product Manager,205000,"Seattle, WA",14.0,6.0,140000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",1.0,0.0,117000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineer,165000,"Pittsburgh, PA",2.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,164000,"Seattle, WA",3.0,0.0,127000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,80000,"Madrid, MD, Spain",8.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",2.0,0.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,530000,"Seattle, WA",15.0,0.0,160000.0,332000.0,0,0,0,0,0,False
Amazon,Product Manager,375000,"Boston, MA",20.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,217000,"Seattle, WA",2.0,0.0,145000.0,50000.0,0,0,0,0,0,False
Amazon,Product Designer,75000,"Bangalore, KA, India",5.0,2.0,47000.0,7000.0,0,0,0,0,0,False
Amazon,Software Engineer,145000,"Seattle, WA",1.0,0.0,108000.0,20000.0,0,0,0,0,0,False
Amazon,Product Designer,272000,"San Francisco, CA",10.0,2.0,172000.0,2000.0,0,0,0,0,0,False
Amazon,Software Engineer,158000,"San Francisco, CA",1.0,1.0,125000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,271000,"Seattle, WA",15.0,3.0,157000.0,102000.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",0.0,0.0,115000.0,45000.0,0,0,0,0,0,False
Amazon,Software Engineer,242000,"New York, NY",1.0,0.0,162000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,158000,"Phoenix, AZ",4.0,0.0,135000.0,11000.0,0,0,0,0,0,False
Amazon,Software Engineer,235000,"San Francisco, CA",4.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Seattle, WA",7.0,5.0,141000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,48000,"Chennai, TN, India",2.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Business Analyst,30000,"Noida, UP, India",4.0,3.0,25000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,271000,"Seattle, WA",3.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,215000,"Detroit, MI",2.0,0.0,130000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,107000,"Vancouver, BC, Canada",0.0,0.0,77000.0,27000.0,0,0,0,0,0,False
Amazon,Software Engineer,158000,"Seattle, WA",5.0,1.0,126000.0,11000.0,0,0,0,0,0,False
Amazon,Software Engineer,142000,"Austin, TX",4.0,2.0,115000.0,8000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Austin, TX",0.0,0.0,108000.0,27000.0,0,0,0,0,0,False
Amazon,Software Engineer,202000,"Seattle, WA",6.0,0.0,142000.0,22000.0,0,0,0,0,0,False
Amazon,Product Manager,195000,"Seattle, WA",6.0,2.0,137000.0,15000.0,0,0,0,0,0,False
Amazon,Product Manager,475000,"San Francisco, CA",10.0,1.0,185000.0,200000.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Herndon, VA",5.0,2.0,80000.0,45000.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Seattle, WA",2.0,0.0,125000.0,34000.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Boston, MA",5.0,2.0,150000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",0.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,156000,"Seattle, WA",0.0,0.0,112000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Product Manager,200000,"Vancouver, BC, Canada",13.0,3.0,100000.0,32000.0,0,0,0,0,0,False
Amazon,Data Scientist,225000,"Palo Alto, CA",3.0,0.0,175000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,245000,"Sunnyvale, CA",8.0,0.0,175000.0,32000.0,0,0,0,0,0,False
Amazon,Solution Architect,124000,"Herndon, VA",0.0,0.0,96000.0,25000.0,0,0,0,0,0,False
Amazon,Solution Architect,124000,"Herndon, VA",0.0,0.0,96000.0,25000.0,0,0,0,0,0,False
Amazon,Software Engineer,145000,"Seattle, WA",1.0,1.0,106000.0,23000.0,0,0,0,0,0,False
Amazon,Software Engineer,257000,"Sunnyvale, CA",5.0,0.1,167000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,195000,"Los Angeles, CA",2.0,2.0,145000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,145000,"Seattle, WA",0.0,0.0,108000.0,34000.0,0,0,0,0,0,False
Amazon,Software Engineer,166000,"Seattle, WA",3.0,0.0,112000.0,33000.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Sunnyvale, CA",0.0,0.0,128000.0,33000.0,0,0,0,0,0,False
Amazon,Software Engineer,248000,"San Francisco, CA",3.0,0.0,180000.0,28000.0,0,0,0,0,0,False
Amazon,Hardware Engineer,300000,"Sunnyvale, CA",20.0,1.0,170000.0,100000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,196000,"Seattle, WA",4.0,4.0,143000.0,31000.0,0,0,0,0,0,False
Amazon,Software Engineer,196000,"Seattle, WA",4.0,4.0,143000.0,31000.0,0,0,0,0,0,False
Amazon,Software Engineer,190000,"New York, NY",0.0,0.0,150000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,168000,"Seattle, WA",0.0,0.0,112000.0,36000.0,0,0,0,0,0,False
Amazon,Hardware Engineer,200000,"Sunnyvale, CA",6.0,2.0,145000.0,27000.0,0,0,0,0,0,False
Amazon,Product Manager,287000,"Seattle, WA",10.0,10.0,160000.0,122000.0,0,0,0,0,0,False
Amazon,Software Engineer,245000,"San Francisco, CA",6.0,1.0,170000.0,65000.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Boston, MA",0.0,0.0,112000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,380000,"Salt Lake City, UT",17.0,2.0,158000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,428000,"Seattle, WA",20.0,6.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Seattle, WA",2.0,0.0,117000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,203000,"Seattle, WA",3.0,3.0,140000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,297000,"New York, NY",15.0,0.5,180000.0,107000.0,0,0,0,0,0,False
Amazon,Product Manager,270000,"Seattle, WA",14.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,66000,"Chennai, TN, India",7.0,0.0,41000.0,2000.0,0,0,0,0,0,False
Amazon,Software Engineer,312000,"Austin, TX",13.0,5.0,159000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Herndon, VA",0.0,0.0,112000.0,36000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",2.0,2.0,110000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,260000,"San Francisco, CA",1.0,1.0,180000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,279000,"Palo Alto, CA",6.0,2.0,180000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",6.0,6.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,265000,"Seattle, WA",5.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,173000,"Seattle, WA",0.0,0.0,173000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,130000,"Vancouver, BC, Canada",3.0,3.0,90000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,186000,"Seattle, WA",2.0,2.0,142000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,190000,"Seattle, WA",3.0,3.0,135000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",5.0,0.0,150000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,192000,"Bellevue, WA",8.0,2.0,152000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Product Manager,188000,"Herndon, VA",5.0,4.0,128000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,368000,"Seattle, WA",15.0,7.5,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",0.0,0.0,112000.0,36000.0,0,0,0,0,0,False
Amazon,Software Engineer,204000,"New York, NY",2.0,2.0,126000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineer,210000,"Seattle, WA",4.0,3.0,143000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,238000,"Seattle, WA",4.0,4.0,138000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,330000,"Sunnyvale, CA",20.0,2.0,176000.0,17000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,450000,"Seattle, WA",14.0,10.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,225000,"Herndon, VA",4.0,4.0,137000.0,0.0,0,0,0,0,0,False
Amazon,Hardware Engineer,210000,"Sunnyvale, CA",3.0,3.0,140000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,199000,"Haifa, HA, Israel",8.0,2.0,130000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,300000,"Seattle, WA",8.0,2.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,220000,"Seattle, WA",11.0,2.0,145000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,326000,"Austin, TX",20.0,3.0,154000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,473000,"Seattle, WA",16.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,252000,"Sunnyvale, CA",5.0,0.0,180000.0,31000.0,0,0,0,0,0,False
Amazon,Product Manager,200000,"New York, NY",9.0,2.0,135000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Product Designer,246000,"Seattle, WA",19.0,2.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,375000,"Cupertino, CA",10.0,0.0,185000.0,90000.0,0,0,0,0,0,False
Amazon,Software Engineer,156000,"Seattle, WA",3.0,1.0,116000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,87000,"Toronto, ON, Canada",8.0,2.0,67000.0,0.0,0,0,0,0,0,False
Amazon,Product Designer,209000,"Seattle, WA",15.0,4.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,172000,"Seattle, WA",1.0,0.0,133000.0,19000.0,0,0,0,0,0,False
Amazon,Software Engineer,142000,"Seattle, WA",0.0,0.0,112000.0,26000.0,0,0,0,0,0,False
Amazon,Solution Architect,250000,"Seattle, WA",10.0,0.0,155000.0,85000.0,0,0,0,0,0,False
Amazon,Software Engineer,182000,"New York, NY",1.0,0.0,145000.0,17000.0,0,0,0,0,0,False
Amazon,Product Designer,180000,"Seattle, WA",10.0,5.0,132000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,210000,"Sunnyvale, CA",4.0,1.0,160000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,144000,"Bellevue, WA",0.0,0.0,112000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineer,215000,"Sunnyvale, CA",7.0,2.5,145000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,400000,"Seattle, WA",20.0,2.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Denver, CO",5.0,0.0,130000.0,14000.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",1.0,0.0,120000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",13.0,4.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,144000,"Seattle, WA",0.0,0.0,112000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineer,100000,"Seattle, WA",10.0,2.0,90000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,188000,"Seattle, WA",4.0,2.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,62000,"Hyderabad, TS, India",6.0,0.0,42000.0,4000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,280000,"Seattle, WA",12.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,235000,"Sunnyvale, CA",5.0,5.0,170000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",8.0,1.0,130000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,152000,"Seattle, WA",1.0,0.0,112000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,190000,"Seattle, WA",5.0,2.5,134000.0,8000.0,0,0,0,0,0,False
Amazon,Software Engineer,179000,"Vancouver, BC, Canada",10.0,0.0,131000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Irvine, CA",12.0,2.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,243000,"Seattle, WA",4.0,4.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,480000,"Seattle, WA",13.0,11.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,159000,"Vancouver, BC, Canada",2.0,0.0,77000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,364000,"Seattle, WA",15.0,0.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,210000,"Palo Alto, CA",4.0,4.0,163000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,360000,"Seattle, WA",15.0,6.0,160000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,142000,"Seattle, WA",1.0,0.0,112000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,380000,"Seattle, WA",16.0,0.0,160000.0,140000.0,0,0,0,0,0,False
Amazon,Software Engineer,159000,"Denver, CO",0.0,0.0,112000.0,43000.0,0,0,0,0,0,False
Amazon,Software Engineer,130000,"North Reading, MA",1.0,1.0,105000.0,9000.0,0,0,0,0,0,False
Amazon,Software Engineer,270000,"New York, NY",9.0,0.0,181000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,190000,"Palo Alto, CA",0.0,0.0,130000.0,35000.0,0,0,0,0,0,False
Amazon,Product Manager,273000,"Seattle, WA",10.0,2.0,160000.0,113000.0,0,0,0,0,0,False
Amazon,Product Designer,170000,"Newark, NJ",6.0,4.5,128000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,172000,"Seattle, WA",1.0,0.0,152000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,208000,"Seattle, WA",0.0,0.0,108000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,252000,"San Diego, CA",6.0,2.5,143000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,187000,"North Reading, MA",2.0,2.0,142000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,93000,"Dublin, DN, Ireland",1.0,1.0,71000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,192000,"Seattle, WA",2.0,2.0,146000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",1.0,0.0,160000.0,20000.0,0,0,0,0,0,False
Amazon,Product Manager,320000,"Seattle, WA",12.0,3.5,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,250000,"Seattle, WA",7.0,7.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,161000,"Seattle, WA",2.0,0.0,112000.0,29000.0,0,0,0,0,0,False
Amazon,Product Manager,452000,"Seattle, WA",17.0,1.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,155000,"Seattle, WA",0.0,0.0,120000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Palo Alto, CA",2.0,1.0,150000.0,27000.0,0,0,0,0,0,False
Amazon,Hardware Engineer,230000,"Austin, TX",10.0,0.0,160000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,231000,"Seattle, WA",4.0,4.0,131000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,273000,"Seattle, WA",8.0,4.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,219000,"Seattle, WA",1.0,0.0,160000.0,23000.0,0,0,0,0,0,False
Amazon,Software Engineer,167000,"Bellevue, WA",0.0,0.0,115000.0,22000.0,0,0,0,0,0,False
Amazon,Data Scientist,257000,"Palo Alto, CA",10.0,4.0,157000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,340000,"Seattle, WA",18.0,0.0,155000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,240000,"Seattle, WA",6.0,3.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,266000,"Seattle, WA",11.0,2.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,260000,"Seattle, WA",20.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,460000,"Seattle, WA",20.0,6.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,230000,"Seattle, WA",17.0,1.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,230000,"Seattle, WA",17.0,1.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,415000,"San Francisco, CA",20.0,1.0,185000.0,105000.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",5.0,5.0,136000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,260000,"Seattle, WA",5.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,170000,"Seattle, WA",6.0,1.0,130000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Vancouver, BC, Canada",2.0,0.0,110000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,165000,"San Francisco, CA",1.0,1.0,125000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,167000,"Seattle, WA",2.0,0.0,130000.0,17000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,277000,"Seattle, WA",16.0,3.0,155000.0,32000.0,0,0,0,0,0,False
Amazon,Software Engineer,168000,"Bellevue, WA",1.0,0.0,120000.0,23000.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Irvine, CA",3.0,0.0,160000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,142000,"Seattle, WA",0.0,0.0,112000.0,26000.0,0,0,0,0,0,False
Amazon,Product Designer,273000,"San Francisco, CA",10.0,1.0,175000.0,9000.0,0,0,0,0,0,False
Amazon,Software Engineer,65000,"Hyderabad, AP, India",6.0,0.0,42000.0,21000.0,0,0,0,0,0,False
Amazon,Software Engineer,190000,"Seattle, WA",2.0,2.0,141000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,161000,"Seattle, WA",2.0,0.0,121000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,132000,"Seattle, WA",0.0,0.0,108000.0,24000.0,0,0,0,0,0,False
Amazon,Software Engineer,194000,"New York, NY",1.0,0.0,135000.0,37000.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Seattle, WA",5.0,2.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,238000,"Sunnyvale, CA",2.0,0.0,160000.0,31000.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Cambridge, MA",3.0,3.0,155000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,265000,"Seattle, WA",8.0,5.0,145000.0,45000.0,0,0,0,0,0,False
Amazon,Software Engineer,162000,"San Diego, CA",3.0,0.0,123000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,260000,"Seattle, WA",9.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,430000,"Seattle, WA",15.0,2.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,134000,"Austin, TX",0.0,0.0,112000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,190000,"New York, NY",1.0,0.0,143000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,300000,"Seattle, WA",10.0,7.0,151000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,140000,"Dublin, DN, Ireland",5.0,1.0,95000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Seattle, WA",4.0,0.0,130000.0,10000.0,0,0,0,0,0,False
Amazon,Product Manager,270000,"Seattle, WA",12.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,223000,"Austin, TX",3.0,0.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,158000,"Seattle, WA",0.0,0.0,112000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,115000,"Luxembourg, LU, Luxembourg",6.0,2.0,93000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,216000,"Vancouver, BC, Canada",19.0,1.0,141000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,142000,"Seattle, WA",0.0,0.0,112000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,117000,"Vancouver, BC, Canada",0.0,0.0,84000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,207000,"New York, NY",2.0,2.0,156000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,240000,"Vancouver, BC, Canada",26.0,4.0,164000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,103000,"Vancouver, BC, Canada",0.0,0.0,78000.0,11000.0,0,0,0,0,0,False
Amazon,Product Manager,210000,"San Francisco, CA",4.0,1.0,165000.0,5000.0,0,0,0,0,0,False
Amazon,Product Manager,164000,"Seattle, WA",4.0,2.5,114000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,320000,"Palo Alto, CA",8.0,3.0,163000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,128000,"Seattle, WA",1.0,1.0,108000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,288000,"New York, NY",12.0,0.0,175000.0,48000.0,0,0,0,0,0,False
Amazon,Product Designer,184000,"Seattle, WA",5.0,1.0,134000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,480000,"Seattle, WA",11.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,160000,"Bangalore, KA, India",11.0,5.5,100000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,198000,"Seattle, WA",0.0,0.0,140000.0,55000.0,0,0,0,0,0,False
Amazon,Software Engineer,206000,"Seattle, WA",3.0,3.0,142000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,350000,"Seattle, WA",4.0,4.0,140000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Vancouver, BC, Canada",7.0,3.0,100000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,114000,"Vancouver, BC, Canada",0.0,0.0,78000.0,21000.0,0,0,0,0,0,False
Amazon,Software Engineer,220000,"San Francisco, CA",5.0,3.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Product Designer,216000,"Palo Alto, CA",10.0,0.0,160000.0,36000.0,0,0,0,0,0,False
Amazon,Product Manager,520000,"Seattle, WA",17.0,2.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,185000,"Boston, MA",3.0,3.0,135000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,185000,"Boston, MA",3.0,3.0,135000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,193000,"San Francisco, CA",2.0,0.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,142000,"Seattle, WA",0.0,0.0,112000.0,26000.0,0,0,0,0,0,False
Amazon,Product Manager,320000,"Seattle, WA",6.0,3.5,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,288000,"Seattle, WA",15.0,4.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,340000,"New York, NY",13.0,1.0,176000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,144000,"Herndon, VA",0.0,0.0,112000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineer,260000,"Palo Alto, CA",7.0,0.1,175000.0,40000.0,0,0,0,0,0,False
Amazon,Solution Architect,150000,"Seoul, KG, Korea, South",15.0,3.0,100000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,153000,"Seattle, WA",0.0,0.0,121000.0,12000.0,0,0,0,0,0,False
Amazon,Data Scientist,247000,"Seattle, WA",2.0,0.0,145000.0,55000.0,0,0,0,0,0,False
Amazon,Software Engineer,140000,"Seattle, WA",0.0,0.0,112000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,177000,"New York, NY",1.0,0.0,140000.0,17000.0,0,0,0,0,0,False
Amazon,Software Engineer,156000,"Detroit, MI",0.0,0.0,112000.0,24000.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",15.0,5.0,160000.0,0.0,0,0,0,0,0,False
