company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Amazon
Apple,Software Engineer,199000,"Sunnyvale, CA",2.0,2.0,134000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,260000,"Cupertino, CA",6.0,2.0,170000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,307000,"Cupertino, CA",4.0,4.0,174000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,180000,"Cupertino, CA",2.0,0.0,135000.0,15000.0,0,0,0,0,0,False
Apple,Product Manager,285000,"San Jose, CA",9.0,3.0,155000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,175000,"Cupertino, CA",5.0,2.0,140000.0,5000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,450000,"Cupertino, CA",17.0,5.0,250000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,250000,"Cupertino, CA",20.0,10.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,205000,"Sunnyvale, CA",4.0,2.0,140000.0,14000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,635000,"Sunnyvale, CA",15.0,7.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,230000,"Cupertino, CA",6.0,3.0,150000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,540000,"Cupertino, CA",6.0,0.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,325000,"Cupertino, CA",8.0,5.0,170000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,305000,"Sunnyvale, CA",5.0,4.5,160000.0,11000.0,0,0,0,0,0,False
Apple,Software Engineer,225000,"Cupertino, CA",9.0,2.0,165000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,180000,"Sunnyvale, CA",2.0,0.0,140000.0,14000.0,0,0,0,0,0,False
Apple,Software Engineer,270000,"Cupertino, CA",5.0,5.0,170000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,180000,"Cupertino, CA",4.0,2.0,135000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,340000,"Cupertino, CA",4.0,4.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,400000,"San Francisco, CA",15.0,1.0,220000.0,180000.0,0,0,0,0,0,False
Apple,Software Engineer,178000,"Cupertino, CA",0.0,1.0,130000.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,185000,"Cupertino, CA",0.0,0.0,135000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,197000,"Cupertino, CA",8.0,4.0,124000.0,11000.0,0,0,0,0,0,False
Apple,Software Engineer,460000,"Seattle, WA",9.0,1.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,187000,"Sunnyvale, CA",0.0,0.0,140000.0,21000.0,0,0,0,0,0,False
Apple,Software Engineer,187000,"Sunnyvale, CA",0.0,0.0,140000.0,21000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,310000,"Cupertino, CA",10.0,2.0,190000.0,20000.0,0,0,0,0,0,False
Apple,Data Scientist,350000,"Sunnyvale, CA",5.0,1.0,175000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,295000,"Cupertino, CA",2.0,0.0,150000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,300000,"Cupertino, CA",5.0,0.0,190000.0,19000.0,0,0,0,0,0,False
Apple,Data Scientist,150000,"Cupertino, CA",4.0,4.0,120000.0,6000.0,0,0,0,0,0,False
Apple,Software Engineer,252000,"Cupertino, CA",23.0,2.0,189000.0,15000.0,0,0,0,0,0,False
Apple,Product Designer,455000,"Cupertino, CA",13.0,8.0,215000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,200000,"Cupertino, CA",9.0,3.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,317000,"Cupertino, CA",5.0,5.0,167000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,235000,"Cupertino, CA",10.0,2.0,160000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,250000,"Cupertino, CA",7.0,1.0,190000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,247000,"Cupertino, CA",9.0,3.0,145000.0,12000.0,0,0,0,0,0,False
Apple,Software Engineer,280000,"Sunnyvale, CA",20.0,1.5,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,240000,"Cupertino, CA",3.0,3.0,150000.0,15000.0,0,0,1,0,0,False
Apple,Product Manager,325000,"Sunnyvale, CA",14.0,4.0,165000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,290000,"Sunnyvale, CA",20.0,1.5,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,385000,"Cupertino, CA",8.0,5.0,195000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,286000,"San Francisco, CA",3.0,1.0,180000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,148000,"Cupertino, CA",1.0,1.0,123000.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,300000,"Cupertino, CA",10.0,6.0,180000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,137000,"Sunnyvale, CA",0.0,0.0,110000.0,15000.0,0,0,0,0,0,False
Apple,Product Manager,234000,"Cupertino, CA",9.0,4.0,145000.0,14000.0,0,0,0,0,0,False
Apple,Software Engineer,350000,"Cupertino, CA",14.0,5.0,210000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,265000,"Santa Clara, CA",7.0,1.0,190000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,350000,"Cupertino, CA",4.0,3.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,190000,"Sunnyvale, CA",3.0,0.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Product Designer,180000,"Santa Clara, CA",9.0,1.0,140000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,210000,"Singapore, SG, Singapore",9.0,3.0,120000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,242000,"Seattle, WA",6.0,0.0,175000.0,17000.0,0,0,0,0,0,False
Apple,Software Engineer,340000,"Cupertino, CA",8.0,2.0,182000.0,60000.0,0,0,0,0,0,False
Apple,Software Engineer,350000,"Santa Clara, CA",14.0,4.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,270000,"Sunnyvale, CA",14.0,2.0,170000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,290000,"Cupertino, CA",8.0,3.0,155000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,163000,"Cupertino, CA",2.0,0.5,125000.0,12000.0,0,0,0,0,0,False
Apple,Hardware Engineer,250000,"Cupertino, CA",8.0,1.0,150000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,380000,"Sunnyvale, CA",15.0,0.0,205000.0,100000.0,0,0,0,0,0,False
Apple,Software Engineer,308000,"Cupertino, CA",11.0,4.0,190000.0,18000.0,0,0,0,0,0,False
Apple,Software Engineer,226000,"Cupertino, CA",5.0,0.0,150000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,164000,"Cupertino, CA",1.0,1.0,124000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,320000,"Austin, TX",15.0,5.0,150000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,450000,"Cupertino, CA",13.0,2.0,230000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,255000,"Cupertino, CA",5.0,0.0,180000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,243000,"Cupertino, CA",2.0,0.0,165000.0,40000.0,0,0,0,0,0,False
Apple,Hardware Engineer,550000,"Austin, TX",10.0,6.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,215000,"Santa Clara, CA",9.0,2.0,140000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,300000,"Seattle, WA",6.0,2.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,187000,"Cupertino, CA",7.0,1.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,196000,"Austin, TX",10.0,0.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,253000,"Cupertino, CA",4.0,0.0,170000.0,45000.0,0,0,0,0,0,False
Apple,Software Engineer,320000,"Cupertino, CA",3.0,3.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,323000,"Cupertino, CA",5.0,5.0,168000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,300000,"Cupertino, CA",4.0,4.0,185000.0,75000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,475000,"Cupertino, CA",14.0,8.0,225000.0,40000.0,0,0,0,0,0,False
Apple,Hardware Engineer,228000,"Cupertino, CA",5.0,1.0,140000.0,18000.0,0,0,0,0,0,False
Apple,Software Engineer,235000,"Cupertino, CA",5.0,1.0,175000.0,20000.0,0,0,0,0,0,False
Apple,Product Manager,650000,"Cupertino, CA",12.0,9.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,225000,"Cupertino, CA",6.0,0.0,160000.0,35000.0,0,0,0,0,0,False
Apple,Software Engineer,244000,"Sunnyvale, CA",3.0,0.0,170000.0,36000.0,0,0,0,0,0,False
Apple,Software Engineer,294000,"Sunnyvale, CA",20.0,1.5,186000.0,28000.0,0,0,0,0,0,False
Apple,Product Manager,182000,"Cupertino, CA",12.0,1.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,370000,"Cupertino, CA",5.0,1.0,200000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,390000,"Cupertino, CA",10.0,1.0,195000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,566000,"Cupertino, CA",14.0,2.0,230000.0,36000.0,0,0,0,0,0,False
Apple,Product Designer,76000,"Minneapolis, MN",7.0,3.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,625000,"San Francisco, CA",7.0,1.0,225000.0,36000.0,0,0,0,0,0,False
Apple,Solution Architect,290000,"Sunnyvale, CA",13.0,2.0,180000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,420000,"San Francisco, CA",5.0,0.0,200000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,325000,"Cupertino, CA",12.0,7.0,180000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,255000,"Cupertino, CA",3.0,3.0,155000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,411000,"San Francisco, CA",5.0,1.0,206000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,225000,"Cupertino, CA",5.0,2.0,150000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,391000,"Sunnyvale, CA",6.0,2.0,207000.0,24000.0,0,0,0,0,0,False
Apple,Software Engineer,601000,"Cupertino, CA",14.0,8.0,225000.0,36000.0,0,0,0,0,0,False
Apple,Software Engineer,182000,"Cupertino, CA",0.0,1.0,117000.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,653000,"Cupertino, CA",10.0,6.0,230000.0,43000.0,0,0,0,0,0,False
Apple,Software Engineer,265000,"Cupertino, CA",10.0,1.0,185000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,150000,"Cupertino, CA",1.0,3.0,110000.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,185000,"Cupertino, CA",5.0,1.0,140000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,440000,"Cupertino, CA",12.0,5.0,200000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,410000,"Cupertino, CA",13.0,1.0,205000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,270000,"Cupertino, CA",6.0,4.0,160000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,360000,"Cupertino, CA",4.0,3.0,213000.0,30000.0,0,0,0,0,0,False
Apple,Hardware Engineer,250000,"Cupertino, CA",12.0,1.0,190000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,308000,"Santa Clara, CA",10.0,2.0,0.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,390000,"Cupertino, CA",8.0,8.0,0.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,450000,"Cupertino, CA",5.0,4.0,210000.0,40000.0,0,0,0,0,0,False
Apple,Product Designer,240000,"Sunnyvale, CA",1.0,1.0,210000.0,10000.0,0,0,0,0,0,False
Apple,Product Designer,440000,"Sunnyvale, CA",4.0,3.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,152000,"Cupertino, CA",1.0,1.0,115000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,250000,"Cupertino, CA",6.0,3.0,160000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,250000,"Cupertino, CA",20.0,1.0,180000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,1200000,"Cupertino, CA",35.0,10.0,300000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,312000,"Cupertino, CA",21.0,5.0,256000.0,6000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,258000,"Cupertino, CA",16.0,6.0,188000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,745000,"Sunnyvale, CA",20.0,4.0,255000.0,420000.0,0,0,0,0,0,False
Apple,Hardware Engineer,210000,"Cupertino, CA",6.0,3.0,153000.0,17000.0,0,0,0,0,0,False
Apple,Hardware Engineer,245000,"Cupertino, CA",8.0,2.5,148000.0,15000.0,0,0,0,0,0,False
Apple,Data Scientist,212000,"Cupertino, CA",4.0,4.0,136000.0,16000.0,0,0,0,0,0,False
Apple,Software Engineer,180000,"Cupertino, CA",5.0,2.0,145000.0,10000.0,0,0,0,0,0,False
Apple,Hardware Engineer,260000,"Cupertino, CA",12.0,4.0,150000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,181000,"Cupertino, CA",4.0,4.0,109000.0,12000.0,0,0,0,0,0,False
Apple,Data Scientist,214000,"Cupertino, CA",5.0,0.0,170000.0,17000.0,0,0,0,0,0,False
Apple,Software Engineer,218000,"Cupertino, CA",0.0,0.0,155000.0,19000.0,0,0,0,0,0,False
Apple,Hardware Engineer,201000,"Cupertino, CA",0.0,0.0,140000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,394000,"Cupertino, CA",3.0,0.0,195000.0,29000.0,0,0,0,0,0,False
Apple,Software Engineer,206000,"Cupertino, CA",3.0,3.0,138000.0,12000.0,0,0,0,0,0,False
Apple,Software Engineer,100000,"Austin, TX",1.0,1.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,240000,"Seattle, WA",15.0,1.0,180000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,275000,"Cupertino, CA",13.0,4.0,195000.0,15000.0,0,0,0,0,0,False
Apple,Hardware Engineer,350000,"Cupertino, CA",9.0,6.5,180000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,220000,"Cupertino, CA",7.0,4.0,140000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,170000,"Cupertino, CA",1.0,1.0,135000.0,10000.0,0,0,0,0,0,False
Apple,Hardware Engineer,187000,"Cupertino, CA",1.0,1.0,135000.0,26000.0,0,0,1,0,0,False
Apple,Software Engineer,280000,"Sunnyvale, CA",12.0,3.0,175000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,325000,"Sunnyvale, CA",17.0,4.0,170000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,175000,"Santa Clara, CA",3.0,0.0,135000.0,14000.0,0,0,0,0,0,False
Apple,Hardware Engineer,210000,"Cupertino, CA",4.0,2.0,135000.0,5000.0,0,0,0,0,0,False
Apple,Software Engineer,310000,"Cupertino, CA",8.0,6.0,157000.0,33000.0,0,0,0,0,0,False
Apple,Software Engineer,121000,"Cupertino, CA",0.0,6.0,108000.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,255000,"Cupertino, CA",15.0,0.0,190000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,35000,"Hyderabad, TS, India",1.0,1.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineering Manager,450000,"Cupertino, CA",15.0,8.0,230000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,320000,"Cupertino, CA",8.0,1.0,185000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,211000,"Austin, TX",8.0,0.0,150000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,320000,"Seattle, WA",4.0,4.0,175000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,230000,"Cupertino, CA",15.0,1.0,190000.0,10000.0,0,0,0,0,0,False
Apple,Hardware Engineer,265000,"Cupertino, CA",15.0,1.5,190000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,190000,"Cupertino, CA",3.0,1.0,145000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,292000,"Cupertino, CA",9.0,6.0,177000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,186000,"Cupertino, CA",6.0,4.0,151000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,200000,"Sunnyvale, CA",5.0,0.0,150000.0,10000.0,0,0,0,0,0,False
Apple,Hardware Engineer,175000,"Cupertino, CA",3.0,0.0,135000.0,14000.0,0,0,0,0,0,False
Apple,Software Engineer,263000,"Cupertino, CA",2.0,0.0,160000.0,16000.0,0,0,0,0,0,False
Apple,Software Engineer,275000,"Seattle, WA",1.0,0.0,125000.0,100000.0,0,0,0,0,0,False
Apple,Hardware Engineer,244000,"Austin, TX",8.0,5.0,140000.0,22000.0,0,0,0,0,0,False
Apple,Software Engineer,265000,"Cupertino, CA",3.0,0.0,180000.0,18000.0,0,0,0,0,0,False
Apple,Software Engineer,315000,"Sunnyvale, CA",11.0,2.0,197000.0,12000.0,0,0,0,0,0,False
Apple,Software Engineer,274000,"Cupertino, CA",5.0,5.0,164000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,177000,"Cupertino, CA",0.0,0.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,178000,"Sunnyvale, CA",5.0,12.0,120000.0,8000.0,0,0,0,0,0,False
Apple,Software Engineer,231000,"Cupertino, CA",0.0,0.0,130000.0,60000.0,0,0,0,0,0,False
Apple,Software Engineer,142000,"Sunnyvale, CA",4.0,0.0,115000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,225000,"Cupertino, CA",3.0,0.0,155000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,235000,"Cupertino, CA",11.0,4.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,188000,"Cupertino, CA",1.0,1.0,145000.0,10000.0,0,0,0,0,0,False
Apple,Hardware Engineer,325000,"Cupertino, CA",8.0,3.0,200000.0,100000.0,0,0,0,0,0,False
Apple,Hardware Engineer,263000,"Cupertino, CA",7.0,6.0,155000.0,18000.0,0,0,0,0,0,False
Apple,Software Engineer,135000,"Cupertino, CA",1.0,0.0,0.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,299000,"Cupertino, CA",4.0,4.0,165000.0,24000.0,0,0,0,0,0,False
Apple,Software Engineer,170000,"New York, NY",0.0,0.0,0.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,347000,"Cupertino, CA",4.0,4.0,167000.0,30000.0,0,0,0,0,0,False
Apple,Hardware Engineer,480000,"Cupertino, CA",20.0,5.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,193000,"Austin, TX",2.0,0.0,130000.0,13000.0,0,0,0,0,0,False
Apple,Software Engineer,400000,"Cupertino, CA",15.0,1.0,220000.0,30000.0,0,0,0,0,0,False
Apple,Hardware Engineer,490000,"Cupertino, CA",20.0,5.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,300000,"Cupertino, CA",5.0,1.0,165000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,174000,"Cupertino, CA",6.0,2.0,0.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,167000,"Austin, TX",4.0,0.0,130000.0,13000.0,0,0,0,0,0,False
Apple,Hardware Engineer,340000,"Cupertino, CA",13.0,5.0,185000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,365000,"Cupertino, CA",18.0,1.0,215000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,263000,"Cupertino, CA",3.0,3.0,160000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,310000,"Cupertino, CA",12.0,3.0,180000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,395000,"Cupertino, CA",9.0,9.0,190000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,150000,"Cupertino, CA",0.0,0.0,115000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,240000,"Cupertino, CA",18.0,4.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,210000,"Dallas, TX",9.0,0.0,150000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,225000,"Cupertino, CA",5.0,0.0,160000.0,35000.0,0,0,0,0,0,False
Apple,Hardware Engineer,240000,"Cupertino, CA",4.0,0.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,470000,"Cupertino, CA",5.0,3.0,200000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,162000,"Cupertino, CA",1.0,1.0,142000.0,8000.0,0,0,0,0,0,False
Apple,Hardware Engineer,175000,"Cupertino, CA",0.0,0.0,150000.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,180000,"Cupertino, CA",6.0,0.0,140000.0,14000.0,0,0,0,0,0,False
Apple,Software Engineer,341000,"Sunnyvale, CA",15.0,5.0,167000.0,24000.0,0,0,0,0,0,False
Apple,Software Engineer,170000,"Cupertino, CA",1.0,0.0,145000.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,149000,"New York, NY",4.0,0.0,120000.0,3000.0,0,0,0,0,0,False
Apple,Software Engineer,174000,"Cupertino, CA",1.0,1.0,134000.0,28000.0,0,0,0,0,0,False
Apple,Software Engineer,275000,"Cupertino, CA",21.0,0.0,185000.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,300000,"Cupertino, CA",5.0,3.0,170000.0,30000.0,0,0,0,0,0,False
Apple,Hardware Engineer,350000,"Cupertino, CA",13.0,5.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,300000,"Seattle, WA",3.0,3.0,0.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,412000,"Cupertino, CA",20.0,8.0,197000.0,37000.0,0,0,0,0,0,False
Apple,Software Engineer,209000,"Cupertino, CA",18.0,4.0,167000.0,12000.0,0,0,0,0,0,False
Apple,Software Engineer,354000,"Santa Clara, CA",12.0,6.0,165000.0,24000.0,0,0,0,0,0,False
Apple,Hardware Engineer,205000,"Cupertino, CA",5.0,1.0,142000.0,18000.0,0,0,0,0,0,False
Apple,Hardware Engineer,180000,"San Diego, CA",20.0,1.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,300000,"San Francisco, CA",2.0,1.0,180000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,218000,"Cupertino, CA",5.0,2.0,138000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,320000,"Cupertino, CA",6.0,3.0,170000.0,30000.0,0,0,0,0,0,False
Apple,Hardware Engineer,390000,"Cupertino, CA",12.0,10.0,170000.0,30000.0,0,0,0,0,0,False
Apple,Software Engineer,360000,"Cupertino, CA",9.0,7.0,190000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,190000,"Sunnyvale, CA",2.0,0.0,145000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,220000,"Cupertino, CA",20.0,0.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,290000,"Sunnyvale, CA",13.0,6.0,180000.0,90000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,387000,"Cupertino, CA",16.0,2.0,227000.0,30000.0,0,0,0,0,0,False
Apple,Hardware Engineer,170000,"Cupertino, CA",4.0,4.0,129000.0,13000.0,0,0,0,0,0,False
Apple,Software Engineer,265000,"San Diego, CA",6.0,0.0,140000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,157000,"San Diego, CA",1.0,0.0,0.0,0.0,0,0,0,0,0,False
Apple,Hardware Engineer,600000,"Cupertino, CA",14.0,7.0,230000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,270000,"Cupertino, CA",8.0,0.0,175000.0,25000.0,0,0,0,0,0,False
Apple,Hardware Engineer,390000,"Cupertino, CA",15.0,5.0,230000.0,60000.0,0,0,0,0,0,False
Apple,Software Engineer,255000,"Cupertino, CA",6.0,0.0,175000.0,40000.0,0,0,0,0,0,False
Apple,Hardware Engineer,180000,"Cupertino, CA",1.0,1.0,130000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,230000,"Seattle, WA",4.0,4.0,154000.0,15000.0,0,0,0,0,0,False
Apple,Software Engineer,361000,"Cupertino, CA",13.0,4.0,178000.0,23000.0,0,0,0,0,0,False
Apple,Software Engineer,212000,"Cupertino, CA",4.0,9.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,220000,"Cupertino, CA",0.0,0.0,135000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,166000,"Cupertino, CA",0.0,0.0,135000.0,8000.0,0,0,0,0,0,False
Apple,Software Engineer,250000,"Cupertino, CA",1.0,0.0,150000.0,50000.0,0,0,0,0,0,False
Apple,Software Engineer,226000,"Sunnyvale, CA",2.0,0.0,155000.0,45000.0,0,0,0,0,0,False
Apple,Product Designer,250000,"Cupertino, CA",5.0,5.0,160000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineering Manager,960000,"Cupertino, CA",25.0,7.0,0.0,0.0,0,0,0,0,0,False
Apple,Data Scientist,258000,"Cupertino, CA",4.0,4.0,158000.0,20000.0,0,0,0,0,0,False
Apple,Software Engineer,470000,"Cupertino, CA",30.0,6.0,205000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,320000,"Cupertino, CA",10.0,5.0,178000.0,22000.0,0,0,0,0,0,False
Apple,Hardware Engineer,210000,"Cupertino, CA",9.0,2.0,135000.0,15000.0,0,0,0,0,0,False
Apple,Hardware Engineer,223000,"Cupertino, CA",2.0,2.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,201000,"Sacramento, CA",4.0,5.0,110000.0,11000.0,0,0,0,0,0,False
Apple,Hardware Engineer,300000,"Cupertino, CA",15.0,2.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,1425000,"Cupertino, CA",30.0,19.0,320000.0,130000.0,0,0,0,0,0,False
Apple,Hardware Engineer,310000,"Cupertino, CA",8.0,8.0,161000.0,20000.0,0,0,0,0,0,False
Apple,Hardware Engineer,384000,"Cupertino, CA",4.0,4.0,200000.0,35000.0,0,0,0,0,0,False
Apple,Software Engineer,193000,"Sunnyvale, CA",10.0,0.0,160000.0,10000.0,0,0,0,0,0,False
Apple,Software Engineer,387000,"London, EN, United Kingdom",7.0,2.0,180000.0,35000.0,0,0,0,0,0,False
Apple,Hardware Engineer,300000,"San Francisco, CA",28.0,3.0,0.0,0.0,0,0,0,0,0,False
Apple,Software Engineer,251000,"Cupertino, CA",2.0,2.0,142000.0,25000.0,0,0,0,0,0,False
Apple,Software Engineer,470000,"Seattle, WA",10.0,3.0,230000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,206000,"Sunnyvale, CA",4.0,1.0,140000.0,40000.0,0,0,0,0,0,False
Apple,Software Engineer,370000,"Cupertino, CA",19.0,15.0,194000.0,45000.0,0,0,0,0,0,False
Apple,Software Engineer,370000,"Seattle, WA",12.0,0.0,0.0,0.0,0,0,0,0,0,False
